pointId,pathId,lon,lat,alt,valueOfTime1,valueOfTime2,valueOfTime3,valueOfTime4
1,29,104.19539699999996,35.86166,1.0,168506,198805,263899,273862
2,29,113.54387300000008,22.198745,1.0
1,30,104.19539699999996,35.86166,1.0,1649,2013,8537,9163
2,30,103.84665599999994,46.862496,1.0
1,31,104.19539699999996,35.86166,1.0,1509,2083,913,1047
2,31,114.72766899999999,4.535277,1.0
1,32,104.19539699999996,35.86166,1.0,707,2998,1682,1550
2,32,104.99096299999997,12.565679,1.0
1,33,104.19539699999996,35.86166,1.0,258310,83502,61333,63172
2,33,113.92132700000002,-0.789275,1.0
1,34,104.19539699999996,35.86166,1.0,133163,60017,9725,10185
2,34,101.97576600000002,4.210484,1.0
1,35,104.19539699999996,35.86166,1.0,72409,45032,46629,47742
2,35,45.166244001011364,-12.82749999834735,1.0
1,36,104.19539699999996,35.86166,1.0,55664,89689,34770,36171
2,36,121.77401699999996,12.879721,1.0
1,37,104.19539699999996,35.86166,1.0,58,200,68811,91611
2,37,100.99254100000007,15.870032,1.0
1,38,104.19539699999996,35.86166,1.0,928,961,1139,1199
2,38,125.72753899999998,-8.874217,1.0
1,39,104.19539699999996,35.86166,1.0,1132,5025,7812,8639
2,39,108.277199,14.058324,1.0
1,40,104.19539699999996,35.86166,1.0,140163,122691,168119,174487
2,40,90.35633099999995,23.684994,1.0
1,41,104.19539699999996,35.86166,1.0,455,614,926,973
2,41,90.43360099999995,27.514162,1.0
1,42,104.19539699999996,35.86166,1.0,18165,8695,7372,7240
2,42,78.96288000000004,20.593684,1.0
1,43,104.19539699999996,35.86166,1.0,1255,19949,22185,24394
2,43,84.124008,28.394857,1.0
1,44,104.19539699999996,35.86166,1.0,410,352,303,289
2,44,80.77179699999999,7.873053999999999,1.0
1,45,104.19539699999996,35.86166,1.0,441,393,400,427
2,45,47.57692700000007,40.143105,1.0
1,46,104.19539699999996,35.86166,1.0,398,728,1402,1884
2,46,33.429858999999965,35.126413,1.0
1,47,104.19539699999996,35.86166,1.0,421,252,259,256
2,47,-82.90007509999998,32.1656221,1.0
1,48,104.19539699999996,35.86166,1.0,1027,921,601,611
2,48,34.85161199999993,31.046051,1.0
1,49,104.19539699999996,35.86166,1.0,192,11252,9570,8069
2,49,36.238414000000034,30.585164,1.0
1,50,104.19539699999996,35.86166,1.0,88,5103,2885,2987
2,50,35.86228499999993,33.854721,1.0
1,51,104.19539699999996,35.86166,1.0,1351,1483,2012,2190
2,51,35.243322000000035,38.963745,1.0
1,52,104.19539699999996,35.86166,1.0,362,524,849,906
2,52,25.485829999999964,42.733883,1.0
1,53,104.19539699999996,35.86166,1.0,303,606,5495,5605
2,53,15.472962000000052,49.81749199999999,1.0
1,54,104.19539699999996,35.86166,1.0,941,7543,11091,12010
2,54,19.50330400000007,47.162494,1.0
1,55,104.19539699999996,35.86166,1.0,922,673,1304,1262
2,55,19.14513599999998,51.919438,1.0
1,56,104.19539699999996,35.86166,1.0,439,328,372,361
2,56,28.369885000000068,47.411631,1.0
1,57,104.19539699999996,35.86166,1.0,636,2100,2331,3604
2,57,24.966760000000022,45.943161,1.0
1,58,104.19539699999996,35.86166,1.0,67405,60135,55120,54398
2,58,105.31875600000001,61.52401,1.0
1,59,104.19539699999996,35.86166,1.0,49,142,642,585
2,59,19.69902400000001,48.669026,1.0
1,60,104.19539699999996,35.86166,1.0,59,124,109,105
2,60,25.01360699999998,58.595272,1.0
1,61,104.19539699999996,35.86166,1.0,428,1783,7362,8874
2,61,25.748151000000007,61.92410999999999,1.0
1,62,104.19539699999996,35.86166,1.0,563,7937,8199,10459
2,62,-8.243889999999965,53.41291,1.0
1,63,104.19539699999996,35.86166,1.0,157,136,367,252
2,63,23.88127499999996,55.169438,1.0
1,64,104.19539699999996,35.86166,1.0,1883,3699,9399,11430
2,64,8.46894599999996,60.47202399999999,1.0
1,65,104.19539699999996,35.86166,1.0,6920,8807,25107,28596
2,65,18.643501000000015,60.12816100000001,1.0
1,66,104.19539699999996,35.86166,1.0,23949,52360,117980,151445
2,66,-3.43597299999999,55.378051,1.0
1,67,104.19539699999996,35.86166,1.0,46,37,21,18
2,67,17.67907600000001,43.915886,1.0
1,68,104.19539699999996,35.86166,1.0,32172,74865,92384,184911
2,68,12.567379999999957,41.87194,1.0
1,69,104.19539699999996,35.86166,1.0,148,211,310,364
2,69,14.375415999999973,35.937496,1.0
1,70,104.19539699999996,35.86166,1.0,674,2233,10326,10806
2,70,-8.224910000000023,39.3998347,1.0
1,71,104.19539699999996,35.86166,1.0,79,320,367,383
2,71,21.005858999999987,44.016521,1.0
1,72,104.19539699999996,35.86166,1.0,8516,2138,145486,161019
2,72,-3.7492200000000366,40.46366700000001,1.0
1,73,104.19539699999996,35.86166,1.0,61,209,793,807
2,73,14.995462999999972,46.151241,1.0
1,74,104.19539699999996,35.86166,1.0,9703,12165,15145,15831
2,74,14.550072,47.516231,1.0
1,75,104.19539699999996,35.86166,1.0,2679,3861,9275,9611
2,75,4.4699359999999615,50.503887,1.0
1,76,104.19539699999996,35.86166,1.0,41681,44375,87873,90835
2,76,2.213749000000007,46.227638,1.0
1,77,104.19539699999996,35.86166,1.0,19834,49190,73412,74251
2,77,10.451526000000058,51.165691,1.0
1,78,104.19539699999996,35.86166,1.0,28,38,52,59
2,78,9.555373000000031,47.166,1.0
1,79,104.19539699999996,35.86166,1.0,1017,901,792,1114
2,79,6.129583000000025,49.815273,1.0
1,80,104.19539699999996,35.86166,1.0,20944,33211,56282,62639
2,80,5.2912659999999505,52.132633,1.0
1,81,104.19539699999996,35.86166,1.0,8076,9112,15244,18125
2,81,8.227511999999933,46.818188,1.0
1,82,104.19539699999996,35.86166,1.0,57,112,134,137
2,82,-61.79642799999999,17.060816,1.0
1,83,104.19539699999996,35.86166,1.0,247,622,723,743
2,83,-69.96833800000002,12.52111,1.0
1,84,104.19539699999996,35.86166,1.0,67,98,137,138
2,84,-77.39627999999999,25.03428,1.0
1,85,104.19539699999996,35.86166,1.0,658,339,308,307
2,85,-77.78116699999998,21.521757,1.0
1,86,104.19539699999996,35.86166,1.0,3613,4413,4919,4995
2,86,-70.16265099999998,18.735693,1.0
1,87,104.19539699999996,35.86166,1.0,68,139,152,155
2,87,-61.024174000000016,14.641528,1.0
1,88,104.19539699999996,35.86166,1.0,339,1316,1350,1116
2,88,-66.590149,18.220833,1.0
1,89,104.19539699999996,35.86166,1.0,21,29,43,48
2,89,-60.97889299999997,13.909444,1.0
1,90,104.19539699999996,35.86166,1.0,551,1095,1660,924
2,90,-88.49765000000002,17.189877,1.0
1,91,104.19539699999996,35.86166,1.0,252,222,283,293
2,91,-83.75342799999999,9.748916999999999,1.0
1,92,104.19539699999996,35.86166,1.0,260,187,248,256
2,92,-88.89652999999998,13.794185,1.0
1,93,104.19539699999996,35.86166,1.0,307,415,571,626
2,93,-90.23075899999998,15.783471,1.0
1,94,104.19539699999996,35.86166,1.0,1356,1914,7292,8360
2,94,-102.55278399999997,23.634501,1.0
1,95,104.19539699999996,35.86166,1.0,394,443,425,428
2,95,-86.24190499999997,15.199999,1.0
1,96,104.19539699999996,35.86166,1.0,84,82,139,144
2,96,-85.20722899999998,12.865416,1.0
1,97,104.19539699999996,35.86166,1.0,10061,11680,14246,16010
2,97,-80.782127,8.537981,1.0
1,98,104.19539699999996,35.86166,1.0,4268,7432,11804,12729
2,98,-63.616671999999994,-38.416097,1.0
1,99,104.19539699999996,35.86166,1.0,431,708,1133,1199
2,99,-63.58865300000002,-16.290154,1.0
1,100,104.19539699999996,35.86166,1.0,8532,10326,19424,19657
2,100,-51.92527999999999,-14.235004,1.0
1,101,104.19539699999996,35.86166,1.0,1124,2258,5208,5614
2,101,-71.54296899999997,-35.675147,1.0
1,102,104.19539699999996,35.86166,1.0,1233,1551,1901,1983
2,102,-74.29733299999998,4.570868,1.0
1,103,104.19539699999996,35.86166,1.0,654,1203,3866,4265
2,103,-78.18340599999999,-1.831239,1.0
1,104,104.19539699999996,35.86166,1.0,861,1504,1072,1118
2,104,-53.125782000000015,3.933889,1.0
1,105,104.19539699999996,35.86166,1.0,292,608,1032,1166
2,105,-58.93018000000001,4.860416,1.0
1,106,104.19539699999996,35.86166,1.0,1844,888,763,780
2,106,-58.443831999999986,-23.442503,1.0
1,107,104.19539699999996,35.86166,1.0,4042,3339,4250,4715
2,107,-75.015152,-9.189967,1.0
1,108,104.19539699999996,35.86166,1.0,1945,2967,4258,4495
2,108,-56.027783,3.919305,1.0
1,109,104.19539699999996,35.86166,1.0,6458,9983,10600,11211
2,109,-66.58973000000003,6.42375,1.0
1,110,104.19539699999996,35.86166,1.0,85,170,346,349
2,110,-64.75049999999999,32.3078,1.0
1,111,104.19539699999996,35.86166,1.0,174654,411045,614500,639813
2,111,-106.34677099999999,56.130366,1.0
1,112,104.19539699999996,35.86166,1.0,609788,1065648,2168251,2246840
2,112,-95.71289100000001,37.09024,1.0
1,113,104.19539699999996,35.86166,1.0,95044,1707870,414583,447407
2,113,133.77513599999997,-25.274398,1.0
1,114,104.19539699999996,35.86166,1.0,12540,38202,103532,114514
2,114,174.88597100000004,-40.900557,1.0
1,115,104.19539699999996,35.86166,1.0,77,101,115,119
2,115,165.61804200000006,-20.904305,1.0
1,116,104.19539699999996,35.86166,1.0,1719,2702,2880,2942
2,116,144.79373099999998,13.444304,1.0
1,117,104.19539699999996,35.86166,1.0,63,111,69,70
2,117,171.184478,7.131474,1.0
1,118,104.19539699999996,35.86166,1.0,504,429,379,344
2,118,166.93150300000002,-0.522778,1.0
1,119,104.19539699999996,35.86166,1.0,2636,15161,3216,2892
2,119,145.6739,15.0979,1.0
1,120,104.19539699999996,35.86166,1.0,97,1085,528,519
2,120,134.58251999999993,7.514979999999999,1.0
1,121,104.19539699999996,35.86166,1.0,100,299,804,849
2,121,-170.6950175,-14.306407,1.0
1,122,104.19539699999996,35.86166,1.0,546,641,720,732
2,122,-149.40684299999998,-17.679742,1.0
1,123,104.19539699999996,35.86166,1.0,89,72,67,68
2,123,-172.104629,-13.759029,1.0
1,124,104.19539699999996,35.86166,1.0,91,115,156,168
2,124,-175.198242,-21.178986,1.0
